,name,information,totalprice,unitprice
1190,地铁口物业，实用率高，安静采光通风很好，住家舒适,2室1厅 | 80.38平米 | 西北 | 精装 | 中楼层(共26层) | 1998年建 | 板塔结合,4300000,53496
1191,品质小区，电梯4房，正南采光好,4室2厅 | 124.53平米 | 南 | 精装 | 高楼层(共11层) | 2003年建 | 板塔结合,5000000,40151
1192,中海怡瑞山居三房两厅 小区环境舒适 适合居家,3室2厅 | 94平米 | 南 | 精装 | 高楼层(共29层) | 2007年建 | 塔楼,3480000,37022
1193,万科方正三房带入户花园，低单价低总价,3室1厅 | 115.33平米 | 西南 | 简装 | 低楼层(共34层) | 2003年建 | 板塔结合,8300000,71968
1194,看翠竹山   近地铁口  南向两房 诚心出售,3室1厅 | 81.63平米 | 西南 | 精装 | 中楼层(共25层) | 1997年建 | 板塔结合,3680000,45082
1195,万象新园 3室1厅 655万,3室1厅 | 99.98平米 | 东 | 精装 | 中楼层(共33层) | 2002年建 | 塔楼,6550000,65514
1196,大社区环境好 地铁口 交通便利 业主诚心卖,2室1厅 | 61.19平米 | 东 | 简装 | 高楼层(共6层) | 2001年建 | 板楼,2750000,44942
1197,位置好，朝南总价低的两房，安静，视野好,2室1厅 | 63.17平米 | 南 | 简装 | 高楼层(共25层) | 2010年建 | 板塔结合,4100000,64905
1198,中海康城 东南向三房 安静宜居 满二 诚心出售,3室2厅 | 88.99平米 | 东南 | 精装 | 低楼层(共33层) | 2009年建 | 塔楼,3390000,38095
1199,朝东南向，一房一厅，满五年唯一，业主诚心卖,1室1厅 | 34.04平米 | 西北 | 简装 | 低楼层(共19层) | 2001年建 | 板塔结合,1650000,48473
1200,此房满五年唯一，户型方正，南北，*房,3室1厅 | 69.53平米 | 南 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,7600000,109306
1201,必看好房，满五唯一，带xve位，税费极少！,2室1厅 | 63.15平米 | 西南 | 简装 | 中楼层(共32层) | 2005年建 | 板塔结合,4500000,71259
1202,黄贝岭，舒适楼梯房 使用率高 户型正，总价低,3室2厅 | 91.4平米 | 南 | 精装 | 中楼层(共7层)  | 板塔结合,4000000,43764
1203,满五年南北通高楼层双地铁物业+百合外国语旁,3室2厅 | 98.31平米 | 南 北 | 简装 | 中楼层(共18层) | 2003年建 | 塔楼,4390000,44655
1204,刚需上车两房 满五唯一税费少 户型好 配全新家私电,2室1厅 | 48.88平米 | 北 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,1480000,30279
1205,安静精装电梯一房，满5年免个税，诚心出售,1室1厅 | 32.38平米 | 北 | 精装 | 高楼层(共31层) | 2000年建 | 板塔结合,1380000,42619
1206,此房红本在手，满五年，费用少；东南朝向，采光充足,2室1厅 | 60.78平米 | 东南 | 简装 | 低楼层(共33层) | 2003年建 | 板塔结合,3050000,50181
1207,天虹楼上的3房！！房子满5年！红本在手！,3室2厅 | 82.44平米 | 东北 | 精装 | 中楼层(共28层) | 2012年建 | 塔楼,6300000,76420
1208,振业峦山谷 朝南看花园 楼下就是沃尔玛,2室1厅 | 57.9平米 | 东南 | 简装 | 中楼层(共33层) | 2009年建 | 板塔结合,2010000,34716
1209,满五年 红本 南向两房 精装修 保养好,2室1厅 | 64.79平米 | 南 | 精装 | 低楼层(共24层) | 2003年建 | 塔楼,4750000,73314
1210,"南北双大阳台，采光通风好,,,,,,",3室1厅 | 111.09平米 | 南 | 简装 | 高楼层(共24层) | 2005年建 | 板塔结合,8500000,76515
1211,红本在手，满五年，家庭唯一，诚意急售,3室2厅 | 86.01平米 | 南 | 简装 | 中楼层(共7层) | 1995年建 | 板楼,4800000,55808
1212,恒大国香07户 东南向 采光充足视野开阔房子保养不错,3室1厅 | 89.17平米 | 东南 | 精装 | 低楼层(共42层) | 2015年建 | 板塔结合,3800000,42616
1213,仁恒峦山美地精装修5房，看房随时联系,5室2厅 | 89.06平米 | 西北 | 精装 | 中楼层(共32层) | 2014年建 | 板塔结合,4020000,45139
1214,大南山脚下 14年新社区  低税费正规三房,3室2厅 | 85.15平米 | 南 | 精装 | 低楼层(共26层) | 2013年建 | 板塔结合,8180000,96066
1215,满五年，红本在手，业主自住，税费少，拎包入住,3室2厅 | 104.72平米 | 西南 | 精装 | 低楼层(共27层) | 2003年建 | 板塔结合,5300000,50612
1216,南北通透双阳台，采光充足，配套设施齐全,3室2厅 | 83.12平米 | 东南 西北 | 精装 | 中楼层(共32层) | 2016年建 | 塔楼,7580000,91194
1217,景观好，装修好   满五年唯一红本在手,2室1厅 | 78.91平米 | 东北 | 精装 | 高楼层(共27层) | 2004年建 | 塔楼,6880000,87188
1218,地铁口精装4+1房 满两年红本 业主自住保养好 诚意出售,5室2厅 | 139.1平米 | 东南 | 精装 | 中楼层(共43层) | 2016年建 | 板塔结合,10000000,71891
1219,此房视野开阔，看求水山山景；无增值税,2室1厅 | 59.47平米 | 南 | 简装 | 中楼层(共8层) | 2001年建 | 板楼,2180000,36658
1220,地铁口南向方正一房一厅，带双阳台,1室1厅 | 44平米 | 南 | 简装 | 中楼层(共26层) | 2005年建 | 板塔结合,3450000,78410
1221,万科开发  多期开发  大型花园社区 片区居住氛围浓厚,3室2厅 | 89.18平米 | 南 | 精装 | 低楼层(共35层) | 2015年建 | 板塔结合,4800000,53824
1222,中海物业。带车位卖！满五年，客厅、卧室都有阳台。,3室2厅 | 86.04平米 | 西南 | 精装 | 中楼层(共33层) | 2009年建 | 塔楼,3560000,41377
1223,园龙圆南北通四房，精装少放户型，精装修看京基100,4室2厅 | 124平米 | 南 北 | 精装 | 低楼层(共23层) | 2002年建 | 板塔结合,12000000,96775
1224,端头位置两房，楼层高，视野好，看房提前联系,2室1厅 | 55.74平米 | 东北 | 精装 | 高楼层(共31层) | 2013年建 | 板塔结合,4900000,87909
1225,东南向 看南山  高层 视野开阔 采光充足,3室2厅 | 90.13平米 | 东南 | 精装 | 高楼层(共32层) | 2010年建 | 板塔结合,9300000,103185
1226,朝东南3 房，满五年，深圳唯一住宅,3室2厅 | 81.75平米 | 南 | 精装 | 中楼层(共26层) | 2008年建 | 板楼,3680000,45016
1227,全新毛坯大三房 可以按照自已的风格装修 安静朝花园,3室2厅 | 89平米 | 北 | 毛坯 | 低楼层(共11层) | 2012年建 | 板塔结合,3560000,40000
1228,刚需小户，方正采光，安静舒适，居家优选.,1室1厅 | 41.33平米 | 西北 | 精装 | 高楼层(共22层) | 2011年建 | 塔楼,3200000,77426
1229,高发城驰苑 2室1厅 435万,2室1厅 | 55.11平米 | 西南 | 精装 | 中楼层(共32层) | 2008年建 | 塔楼,4350000,78934
1230,"9号线梅景地铁站，车位充足，配套完善,业主自己赎楼！",3室1厅 | 88.35平米 | 西北 | 精装 | 中楼层(共45层) | 2015年建 | 塔楼,8000000,90549
1231,来了就是深圳人，地铁口刚需小两房，满足你的深圳梦,2室2厅 | 67平米 | 西北 | 简装 | 中楼层(共32层) | 2005年建 | 塔楼,2600000,38806
1232,地铁口金地新小区三房两卫，西南朝向，景观好,3室2厅 | 88.07平米 | 西南 | 精装 | 中楼层(共19层) | 2016年建 | 板塔结合,3500000,39742
1233,来座山 4室2厅 570万,4室2厅 | 89.85平米 | 南 | 精装 | 中楼层(共32层) | 2011年建 | 板塔结合,5700000,63440
1234,珠光地铁小两房  塘朗山脚安静小两房,2室1厅 | 54.7平米 | 南 | 简装 | 中楼层(共12层) | 2011年建 | 塔楼,4700000,85924
1235,高层三房 户型方正 红本在手 通风采光好,3室2厅 | 92.57平米 | 北 | 简装 | 高楼层(共24层) | 2002年建 | 板塔结合,6300000,68057
1236,科技园北区 松坪村三期 正南向大两房 满五唯一,2室2厅 | 60.35平米 | 南 | 精装 | 中楼层(共34层) | 2012年建 | 塔楼,4850000,80365
1237,丽湖花园二期 两房已改三房 精装修 拎包即可入住,2室1厅 | 56.64平米 | 东南 | 精装 | 低楼层(共8层) | 1997年建 | 板塔结合,2350000,41491
1238,华盛观荟名庭 3室2厅 390万,3室2厅 | 80平米 | 西南 | 精装 | 高楼层(共32层) | 2016年建 | 塔楼,3900000,48750
1239,满5年税费少自住三房急售   看房方便诚心出售,3室1厅 | 102.66平米 | 南 | 精装 | 中楼层(共33层) | 2003年建 | 塔楼,5300000,51627
1240,花园社区方正三房，南北通透，居家舒适,3室2厅 | 86.91平米 | 南 北 | 精装 | 中楼层(共20层) | 1996年建 | 塔楼,5180000,59602
1241,来福士购物公园 南二外满五唯一 红本在手 南向,2室1厅 | 43.03平米 | 南 | 精装 | 低楼层(共30层) | 2003年建 | 塔楼,3780000,87846
1242,新洲花园大社区，南向安静三房，户型方正。,3室1厅 | 71.49平米 | 南 | 精装 | 低楼层(共8层) | 1996年建 | 板楼,4800000,67143
1243,公园旁边，住家舒适，满五唯一税费少,2室1厅 | 57.37平米 | 南 | 精装 | 中楼层(共27层) | 2009年建 | 板塔结合,1980000,34513
1244,此房满五年唯一，楼层好，视野开阔，采光充足,2室2厅 | 78.45平米 | 东 | 精装 | 高楼层(共28层) | 2012年建 | 板塔结合,8450000,107712
1245,龙岗区 刚需精装两房 总价低 业主诚心出售,2室2厅 | 66.84平米 | 西南 | 简装 | 低楼层(共11层) | 2011年建 | 板塔结合,1800000,26930
1246,槟城西岸精装修大四房满二年拎包入住,4室2厅 | 107.5平米 | 南 | 精装 | 高楼层(共30层) | 2008年建 | 板楼,8500000,79070
1247,大新地铁口优质两房大社区花园诚心卖房,2室2厅 | 72.38平米 | 西 | 精装 | 中楼层(共32层) | 2006年建 | 塔楼,4800000,66317
1248,此房满五年唯一红本，西南向，安静社区，车位充足,4室2厅 | 138平米 | 西南 | 精装 | 中楼层(共17层) | 2004年建 | 塔楼,13000000,94203
1249,优质通燃气小户型，百米可达公园，近地铁,1室0厅 | 35.83平米 | 西 | 精装 | 中楼层(共33层) | 2009年建 | 塔楼,3000000,83729
1250,近9号线 创世纪住家三房 满两年 业主诚售,3室1厅 | 78平米 | 西 | 精装 | 高楼层(共16层) | 2000年建 | 塔楼,6600000,84616
1251,花里林居  正规三房 精装 业主急卖 看房方,3室2厅 | 70.2平米 | 北 | 精装 | 低楼层(共12层) | 2007年建 | 板塔结合,5980000,85186
1252,罗湖北 精装大两房 红本在手 换房急售 单价仅3.4万,2室1厅 | 73.17平米 | 南 | 精装 | 中楼层(共34层) | 1999年建 | 塔楼,2500000,34168
1253,嘉葆润金座 2室1厅 340万,2室1厅 | 41.18平米 | 南 | 精装 | 中楼层(共20层) | 2013年建 | 塔楼,3400000,82565
1254,新华* 满四年 电梯 采光好,2室1厅 | 67.22平米 | 东北 | 精装 | 中楼层(共18层) | 2006年建 | 板塔结合,3550000,52812
1255,瑞昌大厦 2室2厅 330万,2室2厅 | 56.4平米 | 西南 | 简装 | 高楼层(共19层) | 1994年建 | 板塔结合,3300000,58511
1256,金洲精装2房出售，保养好，拎包入住，,2室1厅 | 68.96平米 | 东南 | 精装 | 高楼层(共7层) | 2003年建 | 板塔结合,3100000,44954
1257,朝南看花园小三房诚心出售 地铁口物业,3室1厅 | 87.57平米 | 东南 | 精装 | 高楼层(共18层) | 2006年建 | 塔楼,3700000,42252
1258,前海自贸区家门，地铁口精装通透两房,2室1厅 | 50.2平米 | 西北 西南 | 精装 | 高楼层(共18层) | 2008年建 | 塔楼,4600000,91634
1259,合正锦园三房一厅户型方正采光通风,3室2厅 | 97.6平米 | 北 | 简装 | 中楼层(共16层) | 2005年建 | 板塔结合,6050000,61988
1260,此房源在福永繁华地段，楼层佳。,3室1厅 | 90.61平米 | 东南 | 简装 | 高楼层(共9层)  | 板楼,3000000,33109
1261,精装修三房 带平台，采光明亮，满五年，业主诚心出售,3室2厅 | 85.24平米 | 东北 | 精装 | 低楼层(共17层) | 2003年建 | 板塔结合,5300000,62178
1262,满五唯一，阳台朝南看花园，住家安静，带空中花园,3室2厅 | 107.85平米 | 西南 | 精装 | 高楼层(共18层) | 2005年建 | 板塔结合,4600000,42652
1263,户型方正，通风好，精装修3房，业主诚心出售.,3室2厅 | 89平米 | 东南 南 | 精装 | 低楼层(共26层) | 2011年建 | 板塔结合,3180000,35731
1264,山海津山景两房 看绿色适宜居家看房方便,2室1厅 | 71.4平米 | 东北 | 简装 | 中楼层(共19层) | 2015年建 | 板塔结合,5380000,75351
1265,领航城领秀花园 3室2厅 560万,3室2厅 | 89.9平米 | 东南 | 精装 | 低楼层(共31层) | 2016年建 | 板塔结合,5600000,62292
1266,2015年新社区 精装两房两厅 朝南 视野无遮挡 采光好,2室2厅 | 65.93平米 | 西南 | 精装 | 高楼层(共24层) | 2015年建 | 板塔结合,3970000,60216
1267,{笋} 地铁口100米 红本在手 税费少 次新楼盘,2室2厅 | 58.26平米 | 东 | 精装 | 低楼层(共31层) | 2011年建 | 塔楼,4190000,71919
1268,目前梅林一村最笋的房源，红本在手，满五年,3室1厅 | 90.43平米 | 西北 | 精装 | 低楼层(共31层) | 2003年建 | 板塔结合,5850000,64691
1269,通风采光好，户型方正，交通便利，居家舒适,3室2厅 | 96.26平米 | 西南 | 精装 | 低楼层(共6层) | 1998年建 | 板楼,3700000,38438
1270,领航城领丽花园 3室1厅 545万,3室1厅 | 83.46平米 | 西南 | 精装 | 32层 | 2016年建 | 板塔结合,5450000,65301
1271,11号线福永地铁口，3期精装两房,2室2厅 | 66.46平米 | 东南 | 简装 | 高楼层(共13层) | 2011年建 | 板塔结合,3850000,57930
1272,帝港海湾豪园 中层正南向、精装两房,2室1厅 | 61.12平米 | 南 | 简装 | 中楼层(共27层) | 2003年建 | 塔楼,4390000,71826
1273,楼下沃尔玛 大花园社区 西乡地铁站物业 业主诚心出售,3室2厅 | 85.03平米 | 西南 | 精装 | 高楼层(共11层) | 2005年建 | 塔楼,5100000,59979
1274,龙华地铁口 居家一房一厅 高楼层视野开阔 位置安静,1室1厅 | 40.58平米 | 南 | 简装 | 高楼层(共13层) | 2006年建 | 板塔结合,2250000,55447
1275,深大地铁口  带大露台  带60平露台,3室2厅 | 118.81平米 | 东南 | 精装 | 低楼层(共34层) | 1996年建 | 板塔结合,6800000,57235
1276,半山溪谷精装两房诚心出售，满五年无增值税,2室1厅 | 69.44平米 | 东北 | 简装 | 中楼层(共6层) | 2008年建 | 板塔结合,2800000,40323
1277,89平精装五房！了解一下？！！！,5室2厅 | 89.05平米 | 南 | 精装 | 中楼层(共28层) | 2015年建 | 板塔结合,9100000,102190
1278,双地铁物业，宽敞舒适方正，康乐大厦大2房业主诚售,2室2厅 | 76.66平米 | 西南 | 精装 | 中楼层(共28层) | 1996年建 | 塔楼,4950000,64571
1279,荷坳地铁口 满两年 红本在手 大阳台 换房诚心出售,1室0厅 | 36.58平米 | 西北 | 精装 | 高楼层(共16层) | 2010年建 | 塔楼,1300000,35539
1280,12号线物业 朝怡安居安静两房 满五年唯一税费少,2室2厅 | 76.76平米 | 西北 | 精装 | 低楼层(共32层) | 2015年建 | 板塔结合,4200000,54716
1281,老街大剧院双地铁 实用率高 两房 采光好,2室1厅 | 62.87平米 | 西北 | 简装 | 中楼层(共34层) | 2000年建 | 板塔结合,3400000,54080
1282,横岗精装大三房朝东采光通透无遮挡楼层好业主诚心出售,3室2厅 | 96.69平米 | 东北 | 精装 | 中楼层(共18层) | 2003年建 | 板塔结合,3320000,34337
1283,此房产权满五年 业主唯一住房 小两房 好楼层 诚意出售,2室1厅 | 41.28平米 | 东 | 简装 | 高楼层(共8层) | 1999年建 | 板塔结合,1590000,38712
1284,满5唯一 业主装修保养好 朝南看花园 大阳台 安静方正,3室1厅 | 105.97平米 | 东南 南 | 精装 | 高楼层(共23层) | 2007年建 | 板楼,5500000,51902
1285,超低单价 业主诚心出售 随时看房,3室1厅 | 106.84平米 | 南 | 精装 | 中楼层(共6层) | 2003年建 | 板楼,3000000,28080
1286,嘉葆润35平带燃气，高楼层，新装修及买及住及租，70年,2室1厅 | 35.75平米 | 北 | 精装 | 高楼层(共20层) | 2013年建 | 塔楼,3180000,88952
1287,7号线地铁口物业  满五唯一红本两房  安静不吵,2室1厅 | 87.43平米 | 南 | 精装 | 中楼层(共12层) | 2008年建 | 板楼,6800000,77777
1288,天虹 沃尔玛旁端头户   电梯一室一厅 地铁口物业！,1室1厅 | 43.14平米 | 东北 | 精装 | 中楼层(共8层) | 2009年建 | 塔楼,2700000,62587
1289,经典户型，朝南，阳光充足，唯一在售,3室2厅 | 86.6平米 | 南 | 精装 | 低楼层(共34层) | 2003年建 | 板塔结合,6680000,77137
1290,愉康花园 2室2厅 462万,2室2厅 | 70.5平米 | 南 | 简装 | 中楼层(共7层) | 1996年建 | 板塔结合,4620000,65532
1291,安静不吵，采光好，视野不错，看花园。,3室2厅 | 107.49平米 | 东北 | 简装 | 高楼层(共18层) | 2004年建 | 塔楼,7800000,72565
1292,桃源居大三房，  业主诚心出售,3室1厅 | 110.32平米 | 南 | 精装 | 中楼层(共18层) | 2006年建 | 板塔结合,5380000,48768
1293,新厦苑 2室1厅 380万,2室1厅 | 69.86平米 | 西南 | 简装 | 高楼层(共12层) | 2000年建 | 板塔结合,3800000,54395
1294,【链家网推荐】：中间楼层，业主诚心放卖！,3室2厅 | 71.49平米 | 东南 西北 | 简装 | 中楼层(共23层) | 2008年建 | 板塔结合,3980000,55673
1295,满五年唯一，少个税，朝向东北。,3室1厅 | 84.25平米 | 东北 | 精装 | 中楼层(共33层) | 2013年建 | 板塔结合,3630000,43087
1296,朝南向 4房 精装修 使用面积大,4室1厅 | 50.28平米 | 南 | 精装 | 低楼层(共22层) | 2015年建 | 板塔结合,1400000,27845
1297,东门168 一房一厅 诚心出售 价格便宜,1室1厅 | 40.29平米 | 东南 | 精装 | 中楼层(共24层) | 2005年建 | 塔楼,2520000,62547
