No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,avg
42637,2014,11,12,12,3,3,11,NA,4,-22,10,1027,7,NW,252.14,0,0,6
42638,2014,11,12,13,3,7,11,NA,6,-21,10,1026,8,NW,261.97,0,0,8
42639,2014,11,12,14,3,6,4,10,5,-21,10,1026,8,NW,271.8,0,0,6.25
42640,2014,11,12,15,3,3,3,3,3,-20,11,1025,8,NW,279.85,0,0,3
42641,2014,11,12,16,3,5,8,7,5,-19,12,1025,8,NW,284.77,0,0,6.25
42642,2014,11,12,17,3,3,6,8,7,-17,18,1025,5,NW,288.79,0,0,6
42643,2014,11,12,18,3,3,7,8,9,-18,15,1026,6,NW,293.71,0,0,6.75
42644,2014,11,12,19,3,3,9,7,11,-17,18,1026,5,NW,299.52,0,0,7.5
42645,2014,11,12,20,3,4,13,8,12,-17,18,1027,5,NW,306.67,0,0,9.25
42646,2014,11,12,21,3,9,11,15,15,-15,25,1027,3,NW,313.82,0,0,12.5
42647,2014,11,12,22,3,5,14,11,17,-16,23,1028,3,NE,1.79,0,0,11.75
42648,2014,11,12,23,3,3,14,11,12,-15,27,1028,2,NW,4.02,0,0,10
42649,2014,11,13,0,3,3,16,11,11,-16,21,1028,4,NW,8.04,0,0,10.25
42650,2014,11,13,1,3,15,12,8,12,-16,23,1028,3,NW,12.06,0,0,11.75
42651,2014,11,13,2,3,6,18,7,12,-11,46,1028,-1,cv,1.79,0,0,10.75
42652,2014,11,13,3,3,6,27,11,11,-14,33,1028,0,cv,2.68,0,0,13.75
42653,2014,11,13,4,3,3,25,9,13,-11,43,1027,0,NW,1.79,0,0,12.5
42654,2014,11,13,5,3,8,30,5,15,-8,63,1027,-2,cv,0.89,0,0,14.5
42655,2014,11,13,6,3,11,28,15,21,-10,58,1026,-3,cv,1.78,0,0,18.75
42656,2014,11,13,7,3,27,37,18,21,-9,68,1026,-4,NE,0.89,0,0,25.75
42657,2014,11,13,8,3,33,66,39,40,-7,59,1026,0,NE,1.78,0,0,44.5
42658,2014,11,13,9,3,37,44,35,40,-11,30,1027,5,SE,3.13,0,0,39
42659,2014,11,13,10,3,26,33,32,20,-11,24,1026,8,SE,4.92,0,0,27.75
42660,2014,11,13,11,3,19,18,18,16,-13,18,1026,10,NW,4.92,0,0,17.75
42661,2014,11,13,12,3,27,22,25,26,-14,15,1025,11,NW,9.84,0,0,25
42662,2014,11,13,13,3,19,30,27,25,-14,14,1024,12,NW,17.89,0,0,25.25
42663,2014,11,13,14,3,21,29,27,25,-15,13,1023,12,NW,25.04,0,0,25.5
42664,2014,11,13,15,3,14,25,23,35,-15,13,1022,12,NW,32.19,0,0,24.25
42665,2014,11,13,16,3,13,22,21,NA,-15,13,1022,12,NW,39.34,0,0,18.66666667
42666,2014,11,13,17,3,19,23,24,31,-13,16,1022,12,NW,44.26,0,0,24.25
42667,2014,11,13,18,3,27,28,33,30,-13,18,1022,10,SE,4.02,0,0,29.5
42668,2014,11,13,19,3,28,36,35,33,-12,19,1023,10,SE,8.94,0,0,33
42669,2014,11,13,20,3,34,39,44,45,-12,22,1023,8,SE,12.96,0,0,40.5
42670,2014,11,13,21,3,40,50,55,53,-12,22,1023,8,SE,16.98,0,0,49.5
42671,2014,11,13,22,3,35,50,45,44,-11,26,1023,7,SE,20.11,0,0,43.5
42672,2014,11,13,23,3,28,42,49,43,-9,43,1024,2,NW,1.79,0,0,40.5
42673,2014,11,14,0,3,31,39,43,52,-8,54,1024,0,NW,4.92,0,0,41.25
42674,2014,11,14,1,3,37,69,42,52,-9,50,1024,0,NW,6.71,0,0,50
42675,2014,11,14,2,3,44,84,56,52,-9,54,1025,-1,NW,8.5,0,0,59
42676,2014,11,14,3,3,36,86,59,54,-9,54,1025,-1,NW,9.39,0,0,58.75
42677,2014,11,14,4,3,25,86,49,52,-9,58,1025,-2,NW,11.18,0,0,53
42678,2014,11,14,5,3,23,69,44,49,-9,58,1025,-2,NW,12.97,0,0,46.25
42679,2014,11,14,6,3,17,48,35,49,-9,63,1025,-3,NW,14.76,0,0,37.25
42680,2014,11,14,7,3,16,45,33,40,-9,58,1026,-2,NW,17.89,0,0,33.5
42681,2014,11,14,8,3,21,40,31,41,-8,50,1027,1,NW,21.02,0,0,33.25
42682,2014,11,14,9,3,16,26,22,24,-10,30,1028,6,NE,1.79,0,0,22
42683,2014,11,14,10,3,15,27,20,30,-11,23,1028,9,cv,1.79,0,0,23
42684,2014,11,14,11,3,10,17,23,21,-14,16,1028,10,cv,3.58,0,0,17.75
42685,2014,11,14,12,3,14,22,22,22,-13,17,1027,11,cv,5.37,NA,NA,20
42686,2014,11,14,13,3,16,19,18,20,-12,16,1026,13,cv,7.16,0,0,18.25
42687,2014,11,14,14,3,9,20,14,21,-13,14,1026,14,cv,8.05,0,0,16
42688,2014,11,14,15,3,17,22,20,21,-13,15,1026,13,NE,1.79,0,0,20
42689,2014,11,14,16,3,21,31,27,25,-13,16,1026,12,SE,3.13,0,0,26
42690,2014,11,14,17,3,23,31,35,32,-13,19,1026,9,SE,4.92,0,0,30.25
42691,2014,11,14,18,3,29,33,43,35,-12,22,1027,8,SE,8.05,0,0,35
42692,2014,11,14,19,3,43,57,50,50,-9,33,1027,6,cv,0.89,0,0,50
42693,2014,11,14,20,3,56,NA,65,74,-9,38,1028,4,SE,1.79,0,0,65
42694,2014,11,14,21,3,68,79,77,64,-7,51,1028,2,SE,2.68,0,0,72
42695,2014,11,14,22,3,63,132,83,90,-8,44,1028,3,SE,4.47,0,0,92
42696,2014,11,14,23,3,64,139,124,138,-9,40,1028,3,SE,5.36,0,0,116.25
42697,2014,11,15,0,3,82,167,143,182,-9,43,1028,2,NE,1.79,0,0,143.5
42698,2014,11,15,1,3,97,225,174,210,-5,64,1029,1,cv,0.45,0,0,176.5
42699,2014,11,15,2,3,127,229,205,208,-7,55,1029,1,NW,0.89,0,0,192.25
42700,2014,11,15,3,3,133,187,185,152,-5,64,1029,1,NE,0.89,0,0,164.25
42701,2014,11,15,4,3,107,141,141,122,-5,64,1029,1,NW,0.89,0,0,127.75
42702,2014,11,15,5,3,76,126,102,87,-6,63,1029,0,NW,1.78,0,0,97.75
42703,2014,11,15,6,3,45,70,92,62,-5,69,1029,0,NW,3.57,0,0,67.25
42704,2014,11,15,7,3,31,92,76,52,-5,69,1029,0,NE,0.89,0,0,62.75
42705,2014,11,15,8,3,32,73,66,52,-6,63,1029,0,NW,1.79,0,0,55.75
42706,2014,11,15,9,3,40,75,NA,59,-7,44,1029,4,cv,0.45,0,0,58
42707,2014,11,15,10,3,53,105,88,96,-7,41,1029,5,cv,1.34,0,0,85.5
42708,2014,11,15,11,3,77,142,124,128,-7,33,1028,8,cv,2.23,0,0,117.75
42709,2014,11,15,12,3,91,159,148,141,-6,36,1028,8,cv,3.12,NA,NA,134.75
42710,2014,11,15,13,3,107,183,166,167,-6,36,1027,8,SE,1.79,0,0,155.75
42711,2014,11,15,14,3,134,210,192,206,-5,39,1026,8,cv,0.89,0,0,185.5
42712,2014,11,15,15,3,134,228,211,227,-5,39,1026,8,SE,0.89,0,0,200
42713,2014,11,15,16,3,141,227,189,246,-4,42,1026,8,NW,1.79,0,0,200.75
42714,2014,11,15,17,3,168,247,236,230,-3,48,1026,7,NW,2.68,0,0,220.25
42715,2014,11,15,18,3,186,243,240,239,-4,48,1026,6,NW,4.47,0,0,227
42716,2014,11,15,19,3,183,249,243,238,-4,55,1026,4,NW,7.6,0,0,228.25
42717,2014,11,15,20,3,186,270,240,250,-4,52,1026,5,NW,8.49,0,0,236.5
42718,2014,11,15,21,3,187,293,248,261,-5,48,1027,5,NW,10.28,0,0,247.25
42719,2014,11,15,22,3,184,322,254,283,-4,55,1027,4,NW,12.07,0,0,260.75
42720,2014,11,15,23,3,176,311,253,273,-5,51,1027,4,cv,0.89,0,0,253.25
42721,2014,11,16,0,3,179,262,221,281,-3,69,1026,2,cv,1.78,0,0,235.75
42722,2014,11,16,1,3,189,256,232,218,-3,74,1026,1,cv,2.67,0,0,223.75
42723,2014,11,16,2,3,193,300,249,222,-5,59,1026,2,cv,3.56,0,0,241
42724,2014,11,16,3,3,192,316,247,206,-4,64,1025,2,NW,1.79,0,0,240.25
42725,2014,11,16,4,3,165,360,281,304,-4,69,1025,1,cv,0.89,0,0,277.5
42726,2014,11,16,5,3,165,329,268,299,-3,74,1025,1,cv,1.78,0,0,265.25
42727,2014,11,16,6,3,180,315,232,284,-3,86,1025,-1,NE,0.89,0,0,252.75
42728,2014,11,16,7,3,176,303,242,266,-4,80,1025,-1,cv,0.89,0,0,246.75
42729,2014,11,16,8,3,138,307,242,256,-4,74,1026,0,NW,0.89,0,0,235.75
42730,2014,11,16,9,3,64,213,142,79,-1,65,1026,5,NW,2.68,0,0,124.5
42731,2014,11,16,10,3,15,44,36,38,-2,52,1026,7,NW,5.81,0,0,33.25
42732,2014,11,16,11,3,9,17,14,22,-3,39,1026,10,NW,8.94,0,0,15.5
42733,2014,11,16,12,3,8,14,17,15,-5,32,1025,11,NW,14.75,0,0,13.5
42734,2014,11,16,13,3,6,11,12,21,-6,27,1025,12,NW,21.9,0,0,12.5
42735,2014,11,16,14,3,7,13,18,18,-6,27,1024,12,NW,29.95,0,0,14
42736,2014,11,16,15,3,9,18,11,19,-6,27,1024,12,NW,38,0,0,14.25
42737,2014,11,16,16,3,9,16,17,16,-5,32,1025,11,NW,46.05,0,0,14.5
42738,2014,11,16,17,3,8,12,14,17,-5,34,1025,10,NW,51.86,0,0,12.75
42739,2014,11,16,18,3,5,12,13,15,-8,27,1026,10,NW,59.01,0,0,11.25
42740,2014,11,16,19,3,11,18,15,24,-8,29,1027,9,NW,66.16,0,0,17
42741,2014,11,16,20,3,8,15,18,12,-7,31,1028,9,NW,73.31,0,0,13.25
42742,2014,11,16,21,3,7,16,13,19,-7,33,1029,8,NW,79.12,0,0,13.75
42743,2014,11,16,22,3,6,12,14,13,-7,33,1030,8,NW,84.04,0,0,11.25
42744,2014,11,16,23,3,8,13,13,12,-8,33,1030,7,NW,91.19,0,0,11.5
42745,2014,11,17,0,3,8,10,12,13,-8,33,1030,7,NW,97,0,0,10.75
42746,2014,11,17,1,3,7,17,11,12,-8,35,1030,6,NW,101.92,0,0,11.75
42747,2014,11,17,2,3,9,16,10,13,-9,33,1030,6,NW,107.73,0,0,12
42748,2014,11,17,3,3,7,13,13,11,-9,33,1030,6,NW,114.88,0,0,11
42749,2014,11,17,4,3,5,11,8,11,-9,35,1030,5,NW,120.69,0,0,8.75
42750,2014,11,17,5,3,5,12,9,9,-8,47,1031,2,cv,0.89,0,0,8.75
42751,2014,11,17,6,3,7,11,13,11,-9,43,1031,2,cv,1.78,0,0,10.5
42752,2014,11,17,7,3,11,15,14,17,-7,63,1032,-1,NE,1.79,0,0,14.25
42753,2014,11,17,8,3,10,44,14,19,-6,55,1033,2,NE,3.58,0,0,21.75
42754,2014,11,17,9,3,12,33,14,19,-8,31,1033,8,NW,3.13,0,0,19.5
42755,2014,11,17,10,3,13,15,16,16,-9,26,1033,9,NW,7.15,0,0,15
42756,2014,11,17,11,3,12,9,14,14,-9,25,1032,10,NW,8.94,0,0,12.25
42757,2014,11,17,12,3,9,13,12,15,-11,20,1031,11,NW,13.86,NA,NA,12.25
42758,2014,11,17,13,3,11,11,10,15,-11,18,1030,12,NW,18.78,0,0,11.75
42759,2014,11,17,14,3,4,9,12,8,-11,18,1029,12,NW,23.7,0,0,8.25
42760,2014,11,17,15,3,3,9,10,13,-12,17,1029,12,NW,28.62,0,0,8.75
42761,2014,11,17,16,3,5,13,9,16,-13,16,1029,12,NW,33.54,0,0,10.75
42762,2014,11,17,17,3,26,10,21,27,-13,16,1029,12,NW,36.67,0,0,21
42763,2014,11,17,18,3,38,41,46,47,-10,28,1030,7,cv,0.89,0,0,43
42764,2014,11,17,19,3,45,51,53,54,-9,38,1030,4,cv,1.78,0,0,50.75
42765,2014,11,17,20,3,50,58,59,62,-6,51,1030,3,cv,2.67,0,0,57.25
42766,2014,11,17,21,3,55,62,61,66,-6,55,1030,2,cv,3.56,0,0,61
42767,2014,11,17,22,3,59,76,69,72,-6,59,1031,1,SE,0.89,0,0,69
42768,2014,11,17,23,3,63,79,69,81,-7,55,1031,1,cv,0.89,0,0,73
42769,2014,11,18,0,3,68,165,100,138,-6,63,1030,0,NW,0.89,0,0,117.75
42770,2014,11,18,1,3,73,178,149,121,-7,68,1030,-2,NW,1.78,0,0,130.25
42771,2014,11,18,2,3,54,135,131,78,-6,74,1030,-2,NW,3.57,0,0,99.5
42772,2014,11,18,3,3,44,118,84,78,-5,74,1030,-1,NW,5.36,0,0,81
42773,2014,11,18,4,3,30,83,59,63,-7,73,1030,-3,NW,7.15,0,0,58.75
42774,2014,11,18,5,3,19,50,40,45,-8,63,1030,-2,NW,10.28,0,0,38.5
42775,2014,11,18,6,3,21,50,30,39,-8,63,1030,-2,NW,12.07,0,0,35
42776,2014,11,18,7,3,23,61,37,40,-7,63,1030,-1,NW,13.86,0,0,40.25
42777,2014,11,18,8,3,23,46,36,42,-7,55,1031,1,NW,15.65,0,0,36.75
42778,2014,11,18,9,3,21,38,26,41,-7,44,1031,4,NW,18.78,0,0,31.5
42779,2014,11,18,10,3,29,48,37,53,-8,31,1031,8,NW,21.91,0,0,41.75
42780,2014,11,18,11,3,39,49,53,52,-8,27,1031,10,cv,0.89,0.1,0.1,48.25
42781,2014,11,18,12,3,42,58,55,61,-8,25,1030,11,cv,2.68,NA,NA,54
42782,2014,11,18,13,3,43,57,61,59,-8,23,1029,12,cv,4.47,0,0,55
42783,2014,11,18,14,3,40,56,59,53,-8,22,1028,13,cv,6.26,0,0,52
42784,2014,11,18,15,3,41,62,56,59,-8,22,1027,13,SE,1.79,0,0,54.5
42785,2014,11,18,16,3,44,71,64,63,-8,23,1027,12,SE,4.92,0,0,60.5
42786,2014,11,18,17,3,68,84,82,86,-8,27,1027,10,cv,0.89,0,0,80
42787,2014,11,18,18,3,81,118,105,106,-5,42,1027,7,SE,0.89,0,0,102.5
42788,2014,11,18,19,3,109,149,133,136,-5,48,1027,5,cv,0.89,0,0,131.75
42789,2014,11,18,20,3,126,153,150,158,-5,55,1028,3,cv,1.78,0,0,146.75
42790,2014,11,18,21,3,150,164,172,189,-5,59,1028,2,SE,0.89,0,0,168.75
42791,2014,11,18,22,3,157,203,202,203,-5,59,1028,2,cv,0.89,0,0,191.25
42792,2014,11,18,23,3,166,229,197,221,-5,69,1027,0,SE,1.79,0,0,203.25
42793,2014,11,19,0,3,164,261,233,257,-5,69,1027,0,NE,0.89,0,0,228.75
42794,2014,11,19,1,3,166,321,290,333,-5,69,1027,0,cv,0.89,0,0,277.5
42795,2014,11,19,2,3,181,406,359,371,-5,69,1026,0,cv,1.34,0,0,329.25
42796,2014,11,19,3,3,204,425,410,354,-3,80,1026,0,cv,1.79,0,0,348.25
42797,2014,11,19,4,3,215,373,386,273,-5,79,1026,-2,NW,1.79,0,0,311.75
42798,2014,11,19,5,3,215,309,299,255,-4,86,1025,-2,cv,0.89,0,0,269.5
42799,2014,11,19,6,3,138,263,234,165,-4,80,1025,-1,cv,1.78,0,0,200
42800,2014,11,19,7,3,130,239,211,198,-3,86,1025,-1,NW,0.89,0,0,194.5
42801,2014,11,19,8,3,190,262,259,275,-2,80,1025,1,cv,0.89,0,0,246.5
42802,2014,11,19,9,3,235,300,NA,320,-2,64,1025,4,SE,1.79,0,0,285
42803,2014,11,19,10,3,242,322,314,284,-2,64,1025,4,cv,0.89,0,0,290.5
42804,2014,11,19,11,3,253,356,350,346,-1,60,1024,6,cv,1.34,0,0,326.25
42805,2014,11,19,12,3,255,372,357,311,-1,56,1023,7,cv,2.23,0,0,323.75
42806,2014,11,19,13,3,288,392,387,372,-1,52,1021,8,SE,1.79,0,0,359.75
42807,2014,11,19,14,3,311,416,406,399,0,56,1020,8,SE,3.58,0,0,383
42808,2014,11,19,15,3,309,385,389,370,0,53,1020,9,cv,1.79,0,0,363.25
42809,2014,11,19,16,3,281,339,350,327,-1,60,1020,6,SE,0.89,0,0,324.25
42810,2014,11,19,17,3,244,333,NA,346,0,65,1020,6,cv,0.89,0,0,307.6666667
42811,2014,11,19,18,3,257,378,327,351,0,80,1020,3,cv,1.78,0,0,328.25
42812,2014,11,19,19,3,249,399,361,362,0,80,1020,3,cv,2.23,0,0,342.75
42813,2014,11,19,20,3,269,395,NA,394,-1,80,1021,2,NE,1.79,0,0,352.6666667
42814,2014,11,19,21,3,291,426,NA,409,-1,86,1021,1,cv,0.89,0,0,375.3333333
42815,2014,11,19,22,3,286,448,NA,384,-1,86,1020,1,cv,1.34,0,0,372.6666667
42816,2014,11,19,23,3,299,438,377,393,-2,86,1020,0,cv,1.79,0,0,376.75
42817,2014,11,20,0,3,287,416,381,380,0,93,1019,1,NW,0.89,0,0,366
42818,2014,11,20,1,3,268,367,NA,330,-1,86,1019,1,NW,4.02,0,0,321.6666667
42819,2014,11,20,2,3,254,511,352,324,-1,80,1018,2,NW,5.81,0,0,360.25
42820,2014,11,20,3,3,251,511,358,334,-1,92,1018,0,cv,0.89,0,0,363.5
42821,2014,11,20,4,3,261,476,411,334,-1,92,1017,0,NW,0.89,0,0,370.5
42822,2014,11,20,5,3,258,449,395,368,-1,92,1016,0,cv,0.89,0,0,367.5
42823,2014,11,20,6,3,255,424,389,360,-2,92,1016,-1,NW,0.89,0,0,357
42824,2014,11,20,7,3,241,407,363,324,-2,92,1017,-1,cv,0.89,0,0,333.75
42825,2014,11,20,8,3,222,395,NA,299,-1,100,1017,-1,cv,1.78,0,0,305.3333333
42826,2014,11,20,9,3,228,348,NA,305,-1,86,1018,1,cv,2.67,0,0,293.6666667
42827,2014,11,20,10,3,223,330,NA,290,1,80,1018,4,NW,1.79,0,0,281
42828,2014,11,20,11,3,222,354,321,314,1,75,1018,5,cv,0.89,0,0,302.75
42829,2014,11,20,12,3,240,342,NA,315,0,65,1017,6,SE,1.79,0,0,299
42830,2014,11,20,13,3,235,333,326,306,0,53,1016,9,cv,1.79,0,0,300
42831,2014,11,20,14,3,236,342,304,292,0,56,1016,8,SE,3.13,0,0,293.5
42832,2014,11,20,15,3,265,347,334,315,0,53,1016,9,SE,7.15,0,0,315.25
42833,2014,11,20,16,3,277,396,NA,332,0,56,1016,8,SE,8.94,0,0,335
42834,2014,11,20,17,3,281,380,370,342,0,65,1017,6,SE,9.83,0,0,343.25
42835,2014,11,20,18,3,273,358,NA,338,0,75,1017,4,cv,0.89,0,0,323
42836,2014,11,20,19,3,259,496,349,375,0,75,1018,4,SE,0.89,0,0,369.75
42837,2014,11,20,20,3,286,604,584,NA,0,80,1018,3,cv,0.89,0,0,491.3333333
42838,2014,11,20,21,3,417,637,602,NA,-2,86,1019,0,NE,0.89,0,0,552
42839,2014,11,20,22,3,461,663,623,NA,-1,92,1020,0,cv,0.45,0,0,582.3333333
42840,2014,11,20,23,3,458,661,NA,NA,0,100,1020,0,cv,1.34,0,0,559.5
42841,2014,11,21,0,3,451,658,638,NA,-2,100,1020,-2,NW,1.79,0,0,582.3333333
42842,2014,11,21,1,3,419,635,602,NA,-3,92,1020,-2,NW,3.58,0,0,552
42843,2014,11,21,2,3,346,574,NA,NA,-2,92,1020,-1,NW,6.71,0,0,460
42844,2014,11,21,3,3,328,501,NA,NA,-2,92,1019,-1,NW,8.5,0,0,414.5
42845,2014,11,21,4,3,299,428,394,NA,-1,86,1019,1,cv,0.89,0,0,373.6666667
42846,2014,11,21,5,3,290,406,369,NA,-2,86,1019,0,NW,3.13,0,0,355
42847,2014,11,21,6,3,282,381,356,NA,-2,86,1019,0,NW,7.15,0,0,339.6666667
42848,2014,11,21,7,3,285,339,NA,NA,-3,80,1020,0,NW,11.17,0,0,312
42849,2014,11,21,8,3,254,334,329,287,-3,80,1020,0,cv,0.89,0,0,301
42850,2014,11,21,9,3,204,257,273,177,-2,74,1021,2,cv,1.78,0,0,227.75
42851,2014,11,21,10,3,NA,192,179,133,-2,56,1021,6,NW,1.79,0,0,168
42852,2014,11,21,11,3,75,125,109,93,-3,48,1021,7,cv,0.89,0,0,100.5
42853,2014,11,21,12,3,69,127,NA,82,-4,37,1020,10,cv,2.68,0,0,92.66666667
42854,2014,11,21,13,3,60,89,41,86,-5,30,1019,12,cv,3.57,0,0,69
42855,2014,11,21,14,3,65,96,85,88,-5,28,1019,13,cv,5.36,0,0,83.5
42856,2014,11,21,15,3,42,52,62,33,-11,15,1019,15,NW,4.92,0,0,47.25
42857,2014,11,21,16,3,6,22,25,16,-15,11,1019,14,NW,10.73,0,0,17.25
42858,2014,11,21,17,3,3,17,19,19,-15,12,1020,13,NW,15.65,0,0,14.5
42859,2014,11,21,18,3,34,19,19,22,-14,14,1021,12,NW,20.57,0,0,23.5
42860,2014,11,21,19,3,122,21,85,31,-12,21,1022,9,NE,3.13,0,0,64.75
42861,2014,11,21,20,3,25,50,47,37,-11,26,1023,7,NW,1.79,0,0,39.75
42862,2014,11,21,21,3,22,48,31,38,-11,28,1024,6,NW,4.92,0,0,34.75
42863,2014,11,21,22,3,17,32,26,30,-11,32,1025,4,NW,6.71,0,0,26.25
42864,2014,11,21,23,3,4,22,18,17,-12,27,1025,5,NW,8.5,0,0,15.25
42865,2014,11,22,0,3,3,18,9,9,-12,30,1025,4,NW,12.52,0,0,9.75
42866,2014,11,22,1,3,3,9,5,9,-13,25,1026,5,NW,15.65,0,0,6.5
42867,2014,11,22,2,3,3,10,9,12,-10,40,1027,2,NE,1.79,0,0,8.5
42868,2014,11,22,3,3,3,14,10,8,-10,46,1027,0,NW,3.13,0,0,8.75
42869,2014,11,22,4,3,3,27,12,10,-7,63,1027,-1,NW,4.92,0,0,13
42870,2014,11,22,5,3,3,29,12,13,-11,43,1027,0,NW,6.71,0,0,14.25
42871,2014,11,22,6,3,NA,27,13,15,-9,63,1027,-3,NW,9.84,0,0,18.33333333
42872,2014,11,22,7,3,5,38,16,29,-9,63,1028,-3,NW,11.63,0,0,22
42873,2014,11,22,8,3,10,44,20,31,-8,50,1028,1,NW,14.76,0,0,26.25
42874,2014,11,22,9,3,10,35,26,37,-9,33,1029,6,NW,18.78,0,0,27
42875,2014,11,22,10,3,5,28,34,36,-10,26,1029,8,NW,21.91,0,0,25.75
42876,2014,11,22,11,3,12,36,25,31,-11,21,1029,10,NW,25.04,0,0,26
42877,2014,11,22,12,3,8,32,26,26,-11,20,1028,11,NW,26.83,0,0,23
42878,2014,11,22,13,3,9,27,27,28,-12,18,1027,11,cv,1.79,0,0,22.75
42879,2014,11,22,14,3,12,33,29,26,-11,20,1026,11,cv,3.58,0,0,25
42880,2014,11,22,15,3,15,32,30,38,-13,17,1025,11,SE,3.13,0,0,28.75
42881,2014,11,22,16,3,23,48,38,48,-12,19,1025,10,SE,6.26,0,0,39.25
42882,2014,11,22,17,3,29,NA,53,65,-11,24,1025,8,SE,8.05,0,0,49
42883,2014,11,22,18,3,45,83,66,79,-10,30,1025,6,SE,9.84,0,0,68.25
42884,2014,11,22,19,3,58,97,88,101,-10,32,1026,5,SE,11.63,0,0,86
42885,2014,11,22,20,3,79,147,110,123,-5,45,1026,6,SE,14.76,0,0,114.75
42886,2014,11,22,21,3,91,167,137,146,0,70,1026,5,SE,17.89,0,0,135.25
42887,2014,11,22,22,3,94,143,132,127,1,75,1027,5,SE,19.68,0,0,124
42888,2014,11,22,23,3,88,141,94,107,0,75,1027,4,SE,21.47,0,0,107.5
42889,2014,11,23,0,3,73,147,101,106,0,75,1026,4,SE,23.26,0,0,106.75
42890,2014,11,23,1,3,68,136,105,116,0,86,1027,2,SE,24.15,0,0,106.25
42891,2014,11,23,2,3,82,119,101,100,0,86,1026,2,cv,0.45,0,0,100.5
42892,2014,11,23,3,3,74,119,95,91,0,86,1026,2,NW,0.89,0,0,94.75
42893,2014,11,23,4,3,64,115,93,91,-1,86,1025,1,cv,0.45,0,0,90.75
42894,2014,11,23,5,3,70,116,95,99,-1,86,1025,1,cv,0.9,0,0,95
42895,2014,11,23,6,3,72,120,96,110,-1,92,1025,0,cv,1.79,0,0,99.5
42896,2014,11,23,7,3,79,116,102,111,-1,86,1026,1,NW,3.13,0,0,102
42897,2014,11,23,8,3,75,125,102,113,0,80,1026,3,NW,4.92,0,0,103.75
42898,2014,11,23,9,3,73,114,91,101,0,70,1026,5,NW,6.71,0,0,94.75
42899,2014,11,23,10,3,75,115,90,101,-1,60,1026,6,NW,10.73,0,0,95.25
42900,2014,11,23,11,3,81,111,99,111,0,65,1026,6,SE,0.89,NA,NA,100.5
42901,2014,11,23,12,3,83,120,111,114,1,65,1025,7,SE,2.68,NA,NA,107
42902,2014,11,23,13,3,92,137,122,119,1,61,1025,8,cv,0.89,NA,NA,117.5
42903,2014,11,23,14,3,96,155,136,141,2,65,1024,8,cv,1.78,NA,NA,132
42904,2014,11,23,15,3,127,169,149,149,2,61,1024,9,SE,1.79,NA,NA,148.5
42905,2014,11,23,16,3,123,156,134,134,1,61,1023,8,SE,3.58,NA,NA,136.75
42906,2014,11,23,17,3,134,165,132,143,1,70,1024,6,cv,0.89,NA,NA,143.5
42907,2014,11,23,18,3,149,176,166,174,1,80,1025,4,cv,1.78,NA,NA,166.25
42908,2014,11,23,19,3,139,202,192,182,1,93,1025,2,cv,2.23,NA,NA,178.75
42909,2014,11,23,20,3,147,183,175,181,0,93,1026,1,SE,1.79,NA,NA,171.5
42910,2014,11,23,21,3,140,185,179,186,0,93,1027,1,SE,2.68,NA,NA,172.5
42911,2014,11,23,22,3,146,196,181,193,-1,92,1027,0,NE,1.79,NA,NA,179
42912,2014,11,23,23,3,158,310,199,240,1,100,1027,1,cv,0.45,0,0,226.75
42913,2014,11,24,0,3,181,320,250,289,-2,100,1027,-2,NW,1.79,0,0,260
42914,2014,11,24,1,3,197,317,262,282,-1,100,1027,-1,NW,6.71,0,0,264.5
42915,2014,11,24,2,3,160,283,242,188,-1,80,1028,2,NW,8.5,0,0,218.25
42916,2014,11,24,3,3,115,241,193,175,-3,92,1028,-2,NW,10.29,0,0,181
42917,2014,11,24,4,3,81,157,139,150,-2,92,1028,-1,NW,13.42,0,0,131.75
42918,2014,11,24,5,3,61,109,128,116,-5,86,1028,-3,NW,16.55,0,0,103.5
42919,2014,11,24,6,3,31,75,82,100,-6,74,1028,-2,NW,19.68,NA,NA,72
42920,2014,11,24,7,3,16,50,44,42,-7,68,1028,-2,NW,23.7,NA,NA,38
42921,2014,11,24,8,3,14,49,38,41,-9,40,1028,3,NE,3.13,NA,NA,35.5
42922,2014,11,24,9,3,6,49,32,30,-6,41,1028,6,NW,3.13,NA,NA,29.25
42923,2014,11,24,10,3,3,35,32,28,-10,28,1028,7,NE,4.92,0,0,24.5
42924,2014,11,24,11,3,5,27,22,19,-12,21,1028,9,NE,8.94,0,0,18.25
42925,2014,11,24,12,3,8,26,22,22,-13,18,1027,10,NE,10.73,0,0,19.5
42926,2014,11,24,13,3,4,21,16,22,-13,17,1026,11,cv,0.89,0,0,15.75
42927,2014,11,24,14,3,5,24,17,22,-14,14,1025,12,cv,1.78,0,0,17
42928,2014,11,24,15,3,7,32,31,31,-13,16,1025,12,SE,3.13,0,0,25.25
42929,2014,11,24,16,3,14,38,35,31,-10,23,1025,10,SE,7.15,0,0,29.5
42930,2014,11,24,17,3,20,47,43,44,-9,30,1026,7,SE,10.28,0,0,38.5
42931,2014,11,24,18,3,28,49,44,46,-8,35,1026,6,SE,13.41,0,0,41.75
42932,2014,11,24,19,3,47,70,60,62,-7,41,1026,5,SE,15.2,0,0,59.75
